credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,BalanceSalaryRatio,TenureByAge,CreditScoreByAge
535,Spain,Male,35,8,118989.92,1,1,1,135536.72,0,0.8779100017323591,0.2222222222222222,14.86111111111111
744,France,Male,29,1,0.0,1,0,0,82422.97,0,0.0,0.03333333333333333,24.8
755,France,Male,31,5,0.0,2,0,1,194660.78,0,0.0,0.15625,23.59375
593,Spain,Female,45,6,79259.75,1,1,0,55347.28,0,1.43201830300779,0.13043478260869565,12.891304347826088
514,France,Male,38,4,112230.38,1,1,0,16717.11,1,6.713102138937955,0.10256410256410256,13.179487179487179
721,France,Male,40,9,118129.87,1,1,1,160277.65,0,0.7370281069874247,0.21951219512195122,17.585365853658537
835,Spain,Male,38,7,86824.09,1,0,0,175905.97,0,0.49357958925675316,0.1794871794871795,21.41025641025641
682,France,Female,64,10,128306.7,1,0,1,66040.83,0,1.9428095799283573,0.15384615384615385,10.492307692307692
590,Germany,Female,40,2,117641.43,2,0,0,92198.05,0,1.2759505656511645,0.04878048780487805,14.390243902439025
653,Germany,Female,37,3,125734.2,2,1,0,134625.09,1,0.9339512125769975,0.07894736842105263,17.18421052631579
837,France,Male,49,8,103302.37,1,1,1,50974.57,0,2.0265074034483574,0.16,16.74
841,France,Male,27,8,0.0,1,1,0,171922.72,0,0.0,0.2857142857142857,30.035714285714285
584,Spain,Male,36,4,82696.09,2,0,0,83058.14,0,0.9956290180707384,0.10810810810810811,15.783783783783784
769,France,Male,29,4,145471.37,1,1,0,188382.77,0,0.772207552699471,0.13333333333333333,25.633333333333333
599,Spain,Male,34,2,101506.66,1,0,0,198030.24,0,0.5125790254103343,0.05714285714285714,17.114285714285714
698,France,Male,47,5,156265.31,2,0,0,1055.66,0,147.8860844547915,0.10416666666666667,14.541666666666666
477,France,Male,27,1,128554.98,1,1,1,133173.19,0,0.9653145252845164,0.03571428571428571,17.035714285714285
477,Germany,Male,34,8,139959.55,2,1,1,189875.83,0,0.7371070498701711,0.22857142857142856,13.628571428571428
745,Spain,Male,34,7,132944.53,1,1,1,31802.92,0,4.180130310980533,0.2,21.285714285714285
749,France,Female,35,3,0.0,3,1,1,132649.85,0,0.0,0.08333333333333333,20.805555555555557
850,France,Male,61,1,0.0,1,1,0,53067.83,1,0.0,0.016129032258064516,13.709677419354838
528,Germany,Male,22,5,93547.23,2,0,1,961.57,0,97.18485928296123,0.21739130434782608,22.956521739130434
750,France,Male,33,2,152302.72,1,1,0,71333.44,0,2.135051736580535,0.058823529411764705,22.058823529411764
543,France,Female,31,2,147674.26,1,1,1,16658.76,0,8.864128895014096,0.0625,16.96875
579,Spain,Female,59,3,148021.12,1,1,1,74878.22,0,1.9767983694274591,0.05,9.65
624,France,Male,37,0,0.0,2,0,0,112104.55,0,0.0,0.0,16.42105263157895
595,Germany,Male,46,5,142360.62,2,1,0,48421.4,1,2.9399744746233147,0.10638297872340426,12.659574468085106
596,Germany,Female,27,2,151027.56,1,1,0,170320.58,0,0.886720050389387,0.07142857142857142,21.285714285714285
431,Germany,Female,44,2,138843.7,1,1,0,37688.31,1,3.6839013502767766,0.044444444444444446,9.577777777777778
647,Spain,Female,26,8,109958.15,1,1,1,136592.24,1,0.8050043325716558,0.2962962962962963,23.962962962962962
640,France,Female,31,9,138857.59,1,1,0,48640.77,0,2.854698544070251,0.28125,20.0
752,Germany,Female,45,3,105426.5,2,0,1,89773.45,0,1.1743486036394541,0.06521739130434782,16.347826086956523
710,Germany,Female,41,9,149155.53,2,1,0,42131.26,1,3.540173966457057,0.21428571428571427,16.904761904761905
638,Germany,Male,27,4,135096.05,1,1,1,186523.72,1,0.7242796021889216,0.14285714285714285,22.785714285714285
660,Germany,Male,28,2,170890.05,2,1,0,41758.9,0,4.092204483248283,0.06896551724137931,22.75862068965517
609,Spain,Female,45,4,89122.3,1,1,1,199256.98,0,0.44727091983969725,0.08695652173913043,13.23913043478261
596,Spain,Female,54,0,78126.28,1,1,1,153482.91,1,0.5090193493246296,0.0,10.836363636363636
705,France,Female,38,3,123894.43,1,1,0,21177.1,0,5.850120171309041,0.07692307692307693,18.076923076923077
444,France,Male,36,7,0.0,2,0,1,138743.86,0,0.0,0.1891891891891892,12.0
727,Germany,Male,58,5,106913.43,1,1,0,25881.0,1,4.130802488215748,0.0847457627118644,12.322033898305085
496,France,Male,32,4,127845.83,1,1,0,66469.2,0,1.923355578890992,0.12121212121212122,15.030303030303031
554,France,Female,22,8,0.0,2,0,1,142670.61,0,0.0,0.34782608695652173,24.08695652173913
537,France,Male,26,7,106397.75,1,0,0,103563.23,0,1.0273600257540658,0.25925925925925924,19.88888888888889
839,France,Female,51,3,0.0,1,1,1,69101.23,1,0.0,0.057692307692307696,16.134615384615383
700,Spain,Female,43,0,0.0,2,1,0,59475.35,0,0.0,0.0,15.909090909090908
458,Spain,Female,35,5,166492.48,1,1,0,135287.74,0,1.2306455067879265,0.1388888888888889,12.722222222222221
850,France,Female,28,2,0.0,2,1,1,38773.74,0,0.0,0.06896551724137931,29.310344827586206
699,Spain,Male,31,6,114493.68,1,0,0,138396.32,0,0.8272824936205411,0.1875,21.84375
615,Germany,Female,44,9,126104.98,2,0,1,110718.02,0,1.1389640190095613,0.2,13.666666666666666
850,Germany,Male,51,4,124425.99,1,0,0,118545.49,1,1.0495965759930976,0.07692307692307693,16.346153846153847
604,France,Female,40,1,0.0,2,1,0,123207.17,0,0.0,0.024390243902439025,14.731707317073171
668,Spain,Male,34,0,0.0,1,0,0,99984.86,0,0.0,0.0,19.085714285714285
594,Spain,Female,38,10,0.0,2,1,0,58332.91,0,0.0,0.2564102564102564,15.23076923076923
470,France,Male,30,3,101140.76,1,1,1,50906.65,0,1.9867497321129535,0.0967741935483871,15.161290322580646
701,Germany,Male,41,0,150844.94,1,0,1,127623.36,0,1.181944732181223,0.0,16.69047619047619
664,Spain,Male,35,1,115024.5,1,0,1,169665.79,0,0.6779435150508829,0.027777777777777776,18.444444444444443
477,France,Female,30,6,131286.46,1,1,0,194144.45,0,0.6762273336820409,0.1935483870967742,15.387096774193548
756,France,Female,42,9,0.0,2,1,0,35673.42,0,0.0,0.20930232558139536,17.58139534883721
625,France,Female,40,7,141267.67,1,0,1,177397.49,0,0.7963296079915901,0.17073170731707318,15.24390243902439
703,Spain,Male,73,5,137761.55,1,1,1,159677.46,0,0.8627434783627046,0.06756756756756757,9.5
646,France,Male,30,7,0.0,2,1,0,153566.97,0,0.0,0.22580645161290322,20.838709677419356
650,France,Male,33,0,98064.97,1,1,0,52411.99,0,1.8710050695447829,0.0,19.11764705882353
664,France,Female,31,9,114519.57,2,0,1,79222.02,0,1.4455340127149912,0.28125,20.75
682,Germany,Female,29,6,101012.77,1,0,0,32589.89,1,3.0994173525178357,0.2,22.733333333333334
725,France,Female,44,10,0.0,1,0,1,93777.61,0,0.0,0.2222222222222222,16.11111111111111
553,Germany,Male,46,3,82291.1,1,1,0,112549.99,1,0.731145057009272,0.06382978723404255,11.76595744680851
576,France,Male,39,9,84719.98,1,0,0,191063.36,0,0.4434106915596399,0.225,14.4
608,Spain,Female,56,5,0.0,2,0,1,153810.41,0,0.0,0.08771929824561403,10.666666666666666
850,France,Female,39,0,104386.53,1,1,0,105886.77,0,0.9858223475666736,0.0,21.25
627,France,Male,31,8,128131.73,1,1,0,96131.47,0,1.3328663041738134,0.25,19.59375
667,France,Male,44,2,122806.95,1,0,0,15120.86,0,8.121153746959699,0.044444444444444446,14.822222222222223
548,Spain,Male,44,8,0.0,1,1,0,16989.77,0,0.0,0.17777777777777778,12.177777777777777
774,France,Male,76,4,112510.89,1,1,1,143133.18,0,0.7860518710485505,0.05194805194805195,10.051948051948052
794,Germany,Male,57,3,117056.46,1,1,0,93336.93,1,1.2541145919992014,0.05172413793103448,13.689655172413794
497,Germany,Female,55,7,131778.66,1,1,1,9972.64,0,13.212694663132018,0.125,8.875
587,France,Female,36,1,70784.27,1,1,0,30579.82,0,2.314662262163016,0.02702702702702703,15.864864864864865
850,France,Female,29,10,0.0,2,1,1,199775.67,0,0.0,0.3333333333333333,28.333333333333332
722,France,Male,46,5,0.0,2,1,0,179908.71,0,0.0,0.10638297872340426,15.361702127659575
555,Spain,Female,35,1,0.0,2,1,0,101667.0,0,0.0,0.027777777777777776,15.416666666666666
609,Germany,Male,38,6,140752.06,2,0,1,171430.16,0,0.8210412856099206,0.15384615384615385,15.615384615384615
734,Spain,Female,39,6,92126.26,2,0,0,112973.34,0,0.8154618119477396,0.15,18.35
718,Germany,Female,39,7,93148.74,2,1,1,190746.38,0,0.48833561960326793,0.175,17.95
645,Spain,Female,49,5,110132.55,3,0,1,187689.91,1,0.586776152345364,0.1,12.9
598,Spain,Female,23,6,0.0,2,1,0,153229.19,0,0.0,0.25,24.916666666666668
628,Germany,Male,50,4,122227.71,1,0,1,14217.77,1,8.59622245806072,0.0784313725490196,12.313725490196079
629,Germany,Male,40,2,121647.54,2,1,1,64849.74,1,1.8758080478341497,0.04878048780487805,15.341463414634147
739,Germany,Male,58,1,110597.76,1,0,1,160122.66,1,0.6907021735576117,0.01694915254237288,12.525423728813559
653,France,Female,60,2,120731.39,4,1,1,138160.11,1,0.8738449625947563,0.03278688524590164,10.704918032786885
711,France,Male,28,8,0.0,2,1,1,64286.39,0,0.0,0.27586206896551724,24.517241379310345
783,Spain,Male,38,1,0.0,3,1,1,80178.54,1,0.0,0.02564102564102564,20.076923076923077
681,France,Male,38,6,153722.47,1,1,0,101319.76,0,1.5171863100908443,0.15384615384615385,17.46153846153846
712,France,Male,34,8,114088.32,1,1,0,92794.61,0,1.2294581607901496,0.22857142857142856,20.34285714285714
554,France,Female,48,7,0.0,2,1,1,63708.07,0,0.0,0.14285714285714285,11.306122448979592
611,France,Female,37,6,0.0,2,1,0,110782.88,0,0.0,0.15789473684210525,16.07894736842105
560,Germany,Male,41,4,152532.3,1,0,0,10779.69,0,14.148658388284979,0.09523809523809523,13.333333333333334
646,Spain,Male,32,1,0.0,2,1,0,183289.22,0,0.0,0.030303030303030304,19.575757575757574
680,France,Male,34,3,143292.95,1,1,0,66526.01,0,2.153906360739796,0.08571428571428572,19.428571428571427
631,France,Male,26,1,149144.61,1,0,1,123697.95,0,1.205706354015131,0.037037037037037035,23.37037037037037
746,France,Male,36,9,127157.04,1,1,1,155700.15,0,0.8166737368349559,0.24324324324324326,20.16216216216216
654,Germany,Male,43,9,84673.17,2,0,1,82081.35,0,1.0315636674632243,0.20454545454545456,14.863636363636363
687,Germany,Male,33,9,135962.4,2,1,0,121747.96,0,1.1167438309123954,0.2647058823529412,20.205882352941178
708,Germany,Male,32,3,151691.44,2,1,1,172810.51,0,0.8777855132450378,0.09090909090909091,21.454545454545453
679,Germany,Female,32,0,88335.05,1,0,0,159584.81,0,0.5535269708503532,0.0,20.575757575757574
636,France,Female,45,7,139859.23,1,1,1,108402.54,0,1.290172165964322,0.15217391304347827,13.826086956521738
695,France,Male,45,9,43134.65,1,0,1,77330.35,0,0.5577899519405778,0.1956521739130435,15.108695652173912
677,France,Male,42,5,99580.13,1,1,0,21007.96,0,4.739888599911657,0.11627906976744186,15.744186046511627
720,France,Female,34,6,110717.38,1,1,1,9398.45,0,11.7791338854933,0.17142857142857143,20.571428571428573
780,France,Female,37,3,0.0,2,0,0,182156.81,1,0.0,0.07894736842105263,20.526315789473685
653,Spain,Female,36,3,0.0,2,0,0,110525.6,0,0.0,0.08108108108108109,17.64864864864865
674,France,Female,28,3,0.0,1,1,0,51536.99,0,0.0,0.10344827586206896,23.24137931034483
620,Germany,Male,40,5,108197.11,2,1,0,49722.34,0,2.1759823455141993,0.12195121951219512,15.121951219512194
623,France,Male,40,6,0.0,2,1,1,66119.07,0,0.0,0.14634146341463414,15.195121951219512
547,France,Female,29,6,104450.86,1,1,1,37160.28,0,2.8107444092345584,0.2,18.233333333333334
530,France,Male,39,2,0.0,2,1,0,197923.05,0,0.0,0.05,13.25
746,France,Female,34,4,0.0,1,0,1,65166.6,0,0.0,0.11428571428571428,21.314285714285713
512,France,Female,31,7,0.0,2,0,0,49326.07,0,0.0,0.21875,16.0
630,France,Male,40,8,0.0,2,1,1,42495.81,0,0.0,0.1951219512195122,15.365853658536585
570,Spain,Male,21,7,116099.82,1,1,1,148087.62,0,0.7839888034610628,0.3181818181818182,25.90909090909091
605,France,Male,39,6,111169.91,1,0,0,9641.4,0,11.529277980585746,0.15,15.125
530,Spain,Male,37,4,0.0,2,1,1,164844.37,0,0.0,0.10526315789473684,13.947368421052632
813,Germany,Female,25,5,123616.43,1,0,1,132959.33,0,0.9297241515570848,0.19230769230769232,31.26923076923077
704,Spain,Female,37,9,155619.58,1,1,1,135088.58,0,1.151973231392088,0.23684210526315788,18.526315789473685
565,Germany,Male,31,2,89558.39,2,1,1,4441.54,0,20.1592759997659,0.0625,17.65625
645,Spain,Male,45,4,0.0,1,0,1,174916.85,1,0.0,0.08695652173913043,14.021739130434783
526,Germany,Female,32,6,131938.92,2,1,1,1795.93,0,73.42462978524483,0.18181818181818182,15.93939393939394
778,France,Female,33,9,151772.63,2,0,0,180249.94,1,0.8420074258697348,0.2647058823529412,22.88235294117647
677,France,Female,72,8,0.0,2,1,1,153604.44,0,0.0,0.1095890410958904,9.273972602739725
588,France,Female,64,3,0.0,1,1,1,189703.65,0,0.0,0.046153846153846156,9.046153846153846
488,France,Female,22,6,0.0,2,1,1,66393.89,0,0.0,0.2608695652173913,21.217391304347824
519,France,Male,39,1,97700.02,1,1,1,30709.03,0,3.1813716886632806,0.025,12.975
709,France,Male,31,6,0.0,2,1,1,71009.84,0,0.0,0.1875,22.15625
642,Germany,Female,56,6,103244.86,2,1,0,143049.72,1,0.7217360387979872,0.10526315789473684,11.263157894736842
710,Germany,Male,34,8,147833.3,2,0,1,1561.58,0,94.60846804643602,0.22857142857142856,20.285714285714285
653,France,Female,46,5,0.0,2,1,0,49707.85,0,0.0,0.10638297872340426,13.893617021276595
743,France,Male,71,0,0.0,2,0,1,29837.65,0,0.0,0.0,10.319444444444445
418,France,Female,39,2,0.0,2,0,0,9041.71,0,0.0,0.05,10.45
670,Germany,Female,33,9,84521.48,2,0,1,198017.05,0,0.4268372504425733,0.2647058823529412,19.705882352941178
723,Germany,Female,28,5,91938.31,1,1,0,143481.85,0,0.6407616659412605,0.1724137931034483,24.93103448275862
549,Germany,Male,45,6,124240.93,1,1,1,146372.51,0,0.8487938152197073,0.13043478260869565,11.934782608695652
543,France,Female,42,5,0.0,2,0,0,101905.34,0,0.0,0.11627906976744186,12.627906976744185
595,Spain,Male,37,2,157084.99,1,1,0,134767.13,0,1.1655944918134575,0.05263157894736842,15.657894736842104
673,Germany,Female,25,3,108244.82,2,1,1,103573.96,0,1.0450867661450218,0.11538461538461539,25.884615384615383
741,France,Female,21,9,0.0,2,0,1,139259.54,0,0.0,0.4090909090909091,33.68181818181818
508,Germany,Female,41,5,82161.7,2,1,0,187776.49,0,0.4375481853549113,0.11904761904761904,12.095238095238095
662,Germany,Male,59,2,104568.41,1,1,0,8059.44,1,12.973039933303891,0.03333333333333333,11.033333333333333
752,France,Female,36,2,119912.46,1,1,0,124354.92,0,0.9642682069337754,0.05405405405405406,20.324324324324323
809,France,Male,36,9,68881.59,2,0,1,109135.11,0,0.631153061988374,0.24324324324324326,21.864864864864863
575,Spain,Male,30,2,0.0,2,1,1,82222.86,0,0.0,0.06451612903225806,18.548387096774192
591,Spain,Female,40,1,86376.29,1,0,1,136767.16,1,0.6315526216043266,0.024390243902439025,14.414634146341463
643,Spain,Female,45,9,150840.03,2,1,0,155516.35,0,0.969924127436585,0.1956521739130435,13.978260869565217
698,Germany,Male,55,8,155059.1,2,1,1,144584.29,0,1.072440356830214,0.14285714285714285,12.464285714285714
496,France,Female,29,4,0.0,2,1,0,164806.89,0,0.0,0.13333333333333333,16.533333333333335
597,France,Male,44,8,78128.13,2,0,1,109153.04,0,0.7157603145059954,0.17777777777777778,13.266666666666667
603,Germany,Male,46,4,98899.76,2,1,1,86190.34,0,1.1474442792048483,0.0851063829787234,12.829787234042554
655,Spain,Male,37,1,0.0,1,1,1,106040.97,0,0.0,0.02631578947368421,17.236842105263158
431,France,Male,63,6,160982.89,1,1,1,168008.17,0,0.9581791874812547,0.09375,6.734375
620,France,Female,70,3,87926.24,2,1,0,33350.26,1,2.636369360557892,0.04225352112676056,8.732394366197184
782,France,Female,35,4,0.0,1,1,1,119565.34,0,0.0,0.1111111111111111,21.72222222222222
581,Spain,Male,46,2,79385.21,2,0,0,188492.82,0,0.42115550525741374,0.0425531914893617,12.361702127659575
553,Germany,Male,53,5,127997.83,1,1,0,165378.66,1,0.773963557549943,0.09259259259259259,10.24074074074074
658,France,Male,44,2,168396.34,1,1,1,14178.73,0,11.875849540153444,0.044444444444444446,14.622222222222222
686,Germany,Male,43,2,134896.03,1,1,1,97847.05,0,1.3786276783236866,0.045454545454545456,15.590909090909092
539,Spain,Male,36,6,0.0,3,1,1,118959.64,0,0.0,0.16216216216216217,14.567567567567568
685,France,Female,50,6,94238.75,2,1,1,50664.07,1,1.8600339444907508,0.11764705882352941,13.431372549019608
850,France,Male,29,1,0.0,2,0,0,152996.89,0,0.0,0.03333333333333333,28.333333333333332
763,Spain,Female,39,7,0.0,2,1,0,19458.75,0,0.0,0.175,19.075
634,Germany,Male,43,3,212696.32,1,1,0,115268.86,0,1.8452032474056965,0.06818181818181818,14.409090909090908
567,France,Male,59,3,0.0,2,1,0,25843.7,1,0.0,0.05,9.45
539,France,Male,39,3,139153.68,2,1,0,147662.33,0,0.9423712711883174,0.075,13.475
764,France,Male,41,7,0.0,2,0,0,134878.34,0,0.0,0.16666666666666666,18.19047619047619
653,France,Female,40,0,0.0,2,1,0,35795.85,0,0.0,0.0,15.926829268292684
566,Spain,Male,44,5,0.0,2,1,0,66462.79,0,0.0,0.1111111111111111,12.577777777777778
714,Germany,Male,29,6,92887.13,1,1,1,69578.49,0,1.3349785978598003,0.2,23.8
580,Spain,Female,65,1,0.0,2,0,1,103182.46,0,0.0,0.015151515151515152,8.787878787878787
548,France,Male,29,5,83442.98,1,0,1,177017.39,0,0.4713802899235497,0.16666666666666666,18.266666666666666
646,Germany,Female,36,6,144773.29,2,1,0,53217.3,0,2.72036667837943,0.16216216216216217,17.45945945945946
622,Germany,Female,52,9,111973.97,1,1,1,162756.29,1,0.6879812879656573,0.16981132075471697,11.735849056603774
706,France,Female,35,8,178032.53,1,0,1,42181.68,0,4.220512542114442,0.2222222222222222,19.61111111111111
680,France,Male,23,5,140007.19,1,0,1,31714.08,0,4.414530564009298,0.20833333333333334,28.333333333333332
698,France,Male,37,5,98400.61,2,0,0,25017.28,0,3.933148481830086,0.13157894736842105,18.36842105263158
581,Spain,Female,46,1,0.0,2,1,0,104272.04,0,0.0,0.02127659574468085,12.361702127659575
728,Germany,Male,45,3,108924.33,2,1,0,84300.4,1,1.292082100653133,0.06521739130434782,15.826086956521738
707,Spain,Female,32,4,132835.56,1,0,0,136877.24,0,0.9704651374827731,0.12121212121212122,21.424242424242426
761,France,Female,26,1,0.0,2,1,1,199409.19,0,0.0,0.037037037037037035,28.185185185185187
483,Germany,Male,41,1,118334.44,1,0,0,163147.99,1,0.7253151858310616,0.023809523809523808,11.5
736,Germany,Female,25,9,81732.88,2,1,0,136497.28,0,0.5987832227629535,0.34615384615384615,28.307692307692307
716,Germany,Male,66,5,121411.9,1,0,0,10070.4,1,12.055116468415513,0.07462686567164178,10.686567164179104
654,France,Male,32,9,121455.65,1,1,0,190068.53,1,0.6390064204399306,0.2727272727272727,19.818181818181817
649,Spain,Male,20,5,0.0,2,1,1,58309.54,0,0.0,0.23809523809523808,30.904761904761905
649,France,Male,46,5,0.0,2,1,1,76946.6,0,0.0,0.10638297872340426,13.808510638297872
612,France,Female,31,8,117989.76,1,1,1,54129.86,0,2.179713383456313,0.25,19.125
657,Spain,Male,40,10,0.0,2,1,1,52990.7,0,0.0,0.24390243902439024,16.024390243902438
511,France,Female,31,5,137411.29,1,0,1,161854.98,0,0.8489725866168182,0.15625,15.96875
682,France,Male,61,10,73688.2,1,1,1,172141.33,0,0.42806554320485846,0.16129032258064516,11.0
748,Spain,Male,58,9,122330.7,2,0,1,124429.19,0,0.9831271655214864,0.15254237288135594,12.677966101694915
554,Germany,Male,43,5,99906.89,1,0,0,24983.39,0,3.998772433507482,0.11363636363636363,12.590909090909092
794,Spain,Female,28,5,0.0,2,0,1,86699.98,0,0.0,0.1724137931034483,27.379310344827587
807,France,Female,47,9,167664.83,1,0,0,125440.11,1,1.3366019321735911,0.1875,16.8125
594,France,Female,34,7,141525.55,1,0,0,9443.15,0,14.985525431086968,0.2,16.97142857142857
652,Spain,Female,33,3,124832.51,1,1,0,195877.06,0,0.637297051032668,0.08823529411764706,19.176470588235293
729,France,Female,34,9,132121.71,1,0,1,105409.31,0,1.2534040550682375,0.2571428571428571,20.82857142857143
625,France,Male,39,2,0.0,2,1,0,100403.05,0,0.0,0.05,15.625
597,Germany,Female,60,0,78539.84,1,0,1,48502.88,0,1.6192486044415415,0.0,9.78688524590164
657,Germany,Female,38,5,123770.46,1,0,0,47019.66,1,2.632256969595918,0.1282051282051282,16.846153846153847
633,France,Male,43,5,0.0,2,1,1,48249.88,0,0.0,0.11363636363636363,14.386363636363637
663,Germany,Male,49,7,116150.65,3,1,1,84358.71,1,1.3768498018781712,0.14,13.26
535,France,Male,47,0,160729.1,1,0,1,145986.35,0,1.1009796396742595,0.0,11.145833333333334
702,France,Female,29,10,88378.6,1,1,0,88550.28,0,0.9980499434903709,0.3333333333333333,23.4
712,France,Male,33,2,182888.08,1,1,0,3061.0,0,59.72830829523187,0.058823529411764705,20.941176470588236
607,France,Male,31,8,0.0,2,1,1,43196.5,0,0.0,0.25,18.96875
476,France,Male,37,4,0.0,1,1,1,55775.84,1,0.0,0.10526315789473684,12.526315789473685
748,Spain,Female,23,8,85600.08,1,0,0,134077.71,0,0.6384315600888464,0.3333333333333333,31.166666666666668
815,France,Male,35,4,0.0,2,0,1,198490.33,0,0.0,0.1111111111111111,22.63888888888889
602,France,Male,32,10,0.0,2,1,1,116052.92,0,0.0,0.30303030303030304,18.242424242424242
649,Germany,Male,40,4,95001.33,1,0,1,123202.99,0,0.7710897187664133,0.0975609756097561,15.829268292682928
551,Spain,Male,27,2,113873.22,1,1,1,85129.77,1,1.3376270413153786,0.07142857142857142,19.678571428571427
509,France,Male,30,6,0.0,2,1,0,180598.86,0,0.0,0.1935483870967742,16.419354838709676
685,Spain,Male,40,7,74896.92,1,1,0,198694.2,0,0.37694378122873623,0.17073170731707318,16.70731707317073
536,France,Female,22,5,89492.62,1,0,0,42934.43,0,2.084353644530869,0.21739130434782608,23.304347826086957
711,Spain,Male,38,3,128718.78,1,0,0,114793.45,0,1.1212979373131715,0.07692307692307693,18.23076923076923
761,Spain,Male,27,8,0.0,2,1,0,63297.7,0,0.0,0.2857142857142857,27.178571428571427
535,France,Female,49,3,0.0,1,0,0,61820.41,1,0.0,0.06,10.7
566,Germany,Male,22,7,144954.75,2,1,0,102246.0,0,1.4176919616223458,0.30434782608695654,24.608695652173914
620,Spain,Male,21,9,0.0,2,0,0,154882.79,0,0.0,0.4090909090909091,28.181818181818183
837,Germany,Male,37,6,94001.61,2,1,0,140723.05,0,0.667985394109962,0.15789473684210525,22.026315789473685
685,France,Female,40,7,0.0,1,1,0,72852.74,1,0.0,0.17073170731707318,16.70731707317073
673,France,Male,65,0,0.0,1,1,1,85733.33,0,0.0,0.0,10.196969696969697
638,France,Male,24,1,0.0,2,0,1,162597.15,0,0.0,0.04,25.52
614,France,Male,46,4,0.0,1,1,0,74379.57,1,0.0,0.0851063829787234,13.063829787234043
626,France,Female,44,2,0.0,1,0,1,173117.22,1,0.0,0.044444444444444446,13.911111111111111
834,Spain,Male,38,8,0.0,2,1,1,66485.26,0,0.0,0.20512820512820512,21.384615384615383
691,France,Male,24,6,0.0,2,1,1,92811.2,0,0.0,0.24,27.64
706,Spain,Male,38,8,0.0,2,0,1,46635.11,0,0.0,0.20512820512820512,18.102564102564102
633,France,Male,37,7,141546.35,1,1,1,124830.11,0,1.1339028388035644,0.18421052631578946,16.657894736842106
644,Germany,Female,32,8,141528.88,1,1,1,167087.34,1,0.8470302595620975,0.24242424242424243,19.515151515151516
666,France,Male,30,7,109805.3,1,0,1,163625.56,0,0.6710725935936073,0.22580645161290322,21.483870967741936
708,France,Male,32,10,86614.06,2,1,1,172129.26,0,0.5031890383480511,0.30303030303030304,21.454545454545453
496,Germany,Female,59,7,91680.1,2,1,0,163141.18,1,0.5619644165598376,0.11666666666666667,8.266666666666667
730,Germany,Male,38,0,38848.19,2,0,0,94003.11,0,0.4132605478632796,0.0,18.71794871794872
696,Spain,Male,40,3,153639.11,1,1,1,138351.68,0,1.1104888607867949,0.07317073170731707,16.975609756097562
809,Spain,Male,80,8,0.0,2,0,1,34164.05,0,0.0,0.09876543209876543,9.987654320987655
701,Spain,Female,33,7,123870.07,1,1,0,97794.71,0,1.2666206932798996,0.20588235294117646,20.61764705882353
604,France,Male,30,5,0.0,2,1,0,75786.55,0,0.0,0.16129032258064516,19.483870967741936
665,France,Male,39,10,46323.57,1,1,0,136812.02,0,0.3385903622330682,0.25,16.625
639,France,Female,60,5,162039.78,1,1,1,84361.72,1,1.9207510141920507,0.08196721311475409,10.475409836065573
696,France,Male,19,1,110928.51,1,1,1,2766.63,0,40.080686363422856,0.05,34.8
520,France,Male,38,5,0.0,2,1,0,163185.76,0,0.0,0.1282051282051282,13.333333333333334
545,Germany,Male,53,5,114421.55,1,1,0,180598.28,1,0.6335659256227378,0.09259259259259259,10.092592592592593
634,Germany,Female,29,8,130036.21,2,0,1,69849.55,0,1.8616347330121237,0.26666666666666666,21.133333333333333
750,France,Female,26,1,151510.17,2,1,1,19921.72,0,7.604893809680606,0.037037037037037035,27.77777777777778
530,Spain,Female,41,4,0.0,2,0,1,147606.71,0,0.0,0.09523809523809523,12.619047619047619
589,France,Female,59,2,0.0,2,1,1,126160.24,1,0.0,0.03333333333333333,9.816666666666666
654,France,Male,37,6,83568.55,1,1,0,47046.72,0,1.7762507938748149,0.15789473684210525,17.210526315789473
648,France,Female,43,7,139972.18,1,1,0,143668.58,0,0.97426455899711,0.1590909090909091,14.727272727272727
835,Spain,Male,45,3,100212.13,1,1,0,152577.62,0,0.656790119087458,0.06521739130434782,18.152173913043477
446,France,Female,39,1,90217.07,1,1,0,191350.48,0,0.47147307143900846,0.025,11.15
514,Spain,Male,66,9,0.0,2,1,1,14234.31,0,0.0,0.13432835820895522,7.6716417910447765
694,Germany,Male,33,4,124067.32,1,1,1,77906.87,0,1.592487639567094,0.11764705882352941,20.41176470588235
554,Spain,Male,46,4,0.0,2,0,1,57320.92,0,0.0,0.0851063829787234,11.787234042553191
720,Germany,Female,57,1,162082.31,4,0,0,27145.73,1,5.9706016157378805,0.017241379310344827,12.413793103448276
641,Germany,Female,51,2,117306.69,4,1,1,26912.72,1,4.358620435970947,0.038461538461538464,12.326923076923077
813,France,Male,32,1,122889.88,1,1,1,26476.18,0,4.641350778292854,0.030303030303030304,24.636363636363637
480,France,Male,40,6,148790.61,1,0,1,79329.7,0,1.8755741472090879,0.14634146341463414,11.707317073170731
811,France,Male,46,9,180226.24,1,1,0,13464.64,1,13.38415700998987,0.19148936170212766,17.25531914893617
715,Germany,Female,32,3,104857.19,2,1,0,114149.8,0,0.918584801858594,0.09090909090909091,21.666666666666668
620,Spain,Male,31,2,166833.86,2,1,1,135171.6,0,1.2342283865221204,0.0625,19.375
721,France,Male,42,4,102936.72,1,0,0,1187.88,0,86.5829351995155,0.09302325581395349,16.767441860465116
